Title,Category,"Price(""$"")",7-day sales,Total Sales,Total Reviews,7-day Reviews,Total Favorites,7-day Favorites,Tags,Ship From,Release Time,Best Seller,Etsy Pick,Raving,Store Name,Product URL,Image URL
Year of the Rat (鼠) Chinese Zodiac Lunar New Year Print / Poster ,Art & Collectibles > Prints > Digital Prints,25,0,0,0,0,7,0,"Art & Collectibles,Prints,Digital Prints,Chinese character,graphic wall art,kid wall art,chinese zodiac,poster,lunar new year,chinese new year,kanji,nursery decor,kids room,boys room,girls room,year of the rat",United States,2020-08-24,no,no,no,HopeMengDesign,https://www.etsy.com/listing/859641239/year-of-the-rat-sh-chinese-zodiac-lunar,Upgrade Pro to Unlock
"Wisdom Wall Decor,  Over The Bed Sign, Bedroom Prints, Above Bed Signs, Chinese Character, Chinese quotes, wisdom quote, Chinese Font ",Art & Collectibles > Prints > Digital Prints,6.2,0,1,0,0,5,0,"Framed Wall Art Set,Family Quotes Svg,Quotes on Canvas,Mom Quotes Svg,Above Bed Decor,Above Bed Art,Bedroom Wall Decor,Chinese Character,Chinese Quote,Chinese Letter,White Canvas Quotes,Family Quotes Canvas,Gifts for Mom,Housewarming Gifts,Gifts",Canada,,no,no,no,YourHomeDesignStore,https://www.etsy.com/listing/946785960/wisdom-wall-decor-over-the-bed-sign,Upgrade Pro to Unlock
"Color 色 - Printable Chinese Character Cultural Modern Calligraphy writing Quote Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.32,0,3,0,0,0,0,"Color Print,Color Wall Art,Color Home Decor,Color Minimalist Art,Modern Calligraphy,Color Word Art,Color Character Art,Se Chinese,Color Digital,Color Digital Image,Color Word Design,Modern Décor Wall,Single Line Word",United States,2021-07-11,no,no,no,Colinbrush,https://www.etsy.com/listing/1035872104/color-se-printable-chinese-character,Upgrade Pro to Unlock
"Kanji DREAM Character, INSTANT DOWNLOAD, Kanji Wall Art, Zen Print, Zen Concept Quote, Life is but a dream, Japanese Character, Buddha Print ",Art & Collectibles > Prints > Digital Prints,8,0,0,0,0,3,0,"Spiritual Quotes,Instant Downloads,Self Help Wall Art,Zen Quote Prints,Buddhist Art Print,Zen Art Print,Chinese Characters,Zen Minimalist Art,Eckhart Tolle,Japanese Art Print,Kanji Character Art,Kanji Wall Art Print,Life is a Dream,Gifts for Teachers",United States,,no,no,no,MySolluna,https://www.etsy.com/listing/845942057/kanji-dream-character-instant-download,Upgrade Pro to Unlock
"Love 愛爱 - Printable Chinese Japanese Character Calligraphy writing, Calligraphy Art Prints, Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Prints > Digital Prints,6.8,0,61,4,0,182,0,"Wall Art,Wall Decoration,Quote Print,Chinese Writing,Calligraphy Print,Asian Decoration,Black White Print,Love Print,Asian Art,Love Calligraphy,Japaness Calligraphy,Gifts",United States,2018-12-08,no,no,no,GreenLifePrints,https://www.etsy.com/listing/651721904/love-ai-ai-printable-chinese-japanese,Upgrade Pro to Unlock
"Emptiness 空 - Printable Chinese Character Religion Calligraphy writing Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.33,0,5,0,0,3,0,"Emptiness Philosphy,Emptiness Print,Emptiness Digital,Emptiness Printable,Calligraphy Abstract,Calligraphy Cultural,Religion Word Art,Philosophy Emptiness,Philosophy Words,Empty Mind,Spiritual Mind,Mindful Refresh,Spirit Refresh",United States,2021-07-12,no,no,no,Colinbrush,https://www.etsy.com/listing/1035861746/emptiness-kng-printable-chinese,Upgrade Pro to Unlock
"Endure 忍 - Printable Chinese Japanese Character Calligraphy writing, Calligraphy Art Prints, Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Prints > Digital Prints,6.8,0,0,0,0,78,0,"Wall Art,Wall Decoration,Dorm Decor,Chinese Writing,Calligraphy Print,Asian Decoration,Black White Print,Chinese Calligraphy,Endure Chinese,Japaness Ninja Print,Tolerance Chinese,Gifts",United States,2016-09-13,no,no,no,GreenLifePrints,https://www.etsy.com/listing/465071996/endure-rn-printable-chinese-japanese,Upgrade Pro to Unlock
"Fine 顺 - Printable Chinese Character Calligraphy writing Wall Art Font Prints Home Wall Art, Instant Download Digital Picture ",Home & Living > Home Decor > Wall Decor > Wall Hangings,7.32,0,3,0,0,5,0,"Printable Wall Art,Printable Font Art,Chinese Calligraphy,Calligraphy Wall Art,Calligraphy Font Art,Calligraphy Artwork,Instant Download,Download Printable,Geometric Print,Digital Picture,Wall Art Font,Calligraphy Home Art,Calligraphy Deco,Baby Gifts,Gifts for Boyfriend,Gifts for Boys,Gifts for Dad,Gifts for Girlfriend,Gifts for Girls,Gifts for Husband,Gifts for Mom,Gifts for Sister,Gifts for Wife,Anniversary Gifts,Birthday Gifts,Christmas Gifts,Gifts for Couples,Gifts for Friends,Gifts for Her,Gifts for Him,Gifts for Kids,Gifts for Teachers,Housewarming Gifts,Personalized Gifts,Gifts",United States,2021-06-20,no,no,no,Colinbrush,https://www.etsy.com/listing/1025210036/fine-shun-printable-chinese-character,Upgrade Pro to Unlock
Chinese Character Strokes - Chinese writing worksheets 29 pages DIY printable INSTANT DOWNLOAD ,Craft Supplies & Tools,4.9,0,24,0,0,101,0,"Chinese Language,Learn Chinese,Educational Prints,Chinese Writing,Writing Worksheets,Chinese Worksheets,Basic Strokes,Character Strokes,Basic Chinese,Teaching Chinese,Chinese for Kids,Writing Activity,学中文,Baby Gifts,Gifts for Boys,Gifts for Girls,Gifts for Kids",United States,,no,no,no,MorningMobi,https://www.etsy.com/listing/591218351/chinese-character-strokes-chinese,Upgrade Pro to Unlock
Tiger 虎 Chinese Zodiac Sign Calligraphy Horoscope Symbol Digital Print Instant Download Wall Art Minimal Decor Fierce Loyalty ,Art & Collectibles > Prints > Digital Prints,3.84,0,1,0,0,0,0,"Art & Collectibles,Prints,Digital Prints,chinese calligraphy,tiger zodiac sign,chinese zodiac art,horoscope symbol art,tiger print wall art,tiger birthday card,japanese word art,kanji wall art,chinese tiger word,chinese character,zen chinese art,zodiac animal print,chinese typography",Philippines,2023-03-04,no,no,no,CalligraphyRoom,https://www.etsy.com/listing/1416446812/tiger-h-chinese-zodiac-sign-calligraphy,Upgrade Pro to Unlock
Year of the Monkey (猴) Chinese Zodiac Lunar New Year Print / Poster ,Art & Collectibles > Prints > Digital Prints,25,0,0,0,0,3,0,"Art & Collectibles,Prints,Digital Prints,chinese zodiac,lunar new year,chinese new year,kanji,year of the monkey,graphic monkey art,kid wall art,graphic wall art,Chinese character,nursery decor,kids room,horoscope art,boys room",United States,,no,no,no,HopeMengDesign,https://www.etsy.com/listing/863766327/year-of-the-monkey-hou-chinese-zodiac,Upgrade Pro to Unlock
Dragon Chinese character - Chinese zodiac printable home decor - animal astrology digital print wall art ,Art & Collectibles > Prints > Digital Prints,5,0,1,0,0,2,0,"Art & Collectibles,Prints,Digital Prints,printable wall art,modern art print,home printable art,wall art home office,home art print,printable office art,home decor,bedroom wall art,meditation room art,Chinese character,Chinese kanji art,Chinese astrology",Canada,2021-01-31,no,no,no,TDNprintables,https://www.etsy.com/listing/939474864/dragon-chinese-character-chinese-zodiac,Upgrade Pro to Unlock
Dog Chinese character - Chinese zodiac printable home decor - animal astrology digital print wall art ,Art & Collectibles > Prints > Digital Prints,5,0,1,0,0,0,0,"Art & Collectibles,Prints,Digital Prints,printable wall art,modern art print,home printable art,wall art home office,home art print,printable office art,home decor,bedroom wall art,meditation room art,Chinese character,Chinese kanji art,Chinese astrology,Dog Chinese zodiac",Canada,2021-01-31,no,no,no,TDNprintables,https://www.etsy.com/listing/939482894/dog-chinese-character-chinese-zodiac,Upgrade Pro to Unlock
Zen Art | Chinese Character Printable | Yoga Meditation Wall Art ** Instant Download ** ,Art & Collectibles > Prints > Digital Prints,3.74,0,3,0,0,4,0,"Art & Collectibles,Prints,Digital Prints,Yoga Wall Art,Yoga Wall Decor,Yoga Room Decor,Yoga Printable,Boho Yoga Printable,Meditation Poster,Zen Printable,Chinese Character,Calligraphy Art,Zen Wall Art,Zen Wall Decor,Zen Decor,Spiritual Art Print",,,no,no,no,WayToSamadhi,https://www.etsy.com/listing/1135424176/zen-art-chinese-character-printable-yoga,
愛 Love Chinese Character and Japanese Kanji Giclée Print - Ready-to-Frame ,Art & Collectibles > Prints > Giclée,23.88,0,1,0,0,6,0,"Art & Collectibles,Prints,Giclée,Japanese Prints,Japanese Kanji,Kanji Art,Love Symbol,Love and Marriage,Love Art,Love Character,Love in Chinese,Love in Japanese,Love Kanji,Love Print,Love Poster",,,no,no,no,OrientalOutpost,https://www.etsy.com/listing/1018771981/ai-love-chinese-character-and-japanese,
"Asian wallart, Chinese artprint, Calligraphy paint, Calligraphy wallart, Chinese printable, Lucky chinese gift, Chinese character, asian art ",Art & Collectibles > Prints > Digital Prints,4.51,0,2,0,0,2,0,"Art & Collectibles,Prints,Digital Prints,Chinese poster,chinese ink artful,Chinese kanji,lucky chinese gift,chinese brush paint,chinese printable,chinese character,chinese ink wallart,calligraphy wallart,calligraphy paint,chinese artprint,chinese gift kanji,asian wallart",French,,no,no,no,DragonDesignn,https://www.etsy.com/listing/1465445881/asian-wallart-chinese-artprint,Upgrade Pro to Unlock
Traditional Chinese Calligraphy/Chinese Character of DREAM/5 Calligraphy Styles/Jpg Png Svg For Your Own Use/Printing/Engraving/Designing ,Art & Collectibles > Prints > Digital Prints,1.34,0,2,0,0,6,0,"Art & Collectibles,Prints,Digital Prints,Chinese characters,Chinese calligraphy,Chinese handwriting,Chinese words,custom tattoo,Chinese tattoo,Chinese svg png jpg,svg png jpg design,Chinese font,tattoo letters,Chinese dream,dream in Chinese,character design",Australia,2022-05-02,no,no,no,BrushmanStudio,https://www.etsy.com/listing/1225542509/traditional-chinese-calligraphychinese,Upgrade Pro to Unlock
"Home 家 - Printable Chinese Character Cultural Japanese Calligraphy writing Font Prints Home Wall Zen Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.31,0,5,0,0,15,0,"digital picture,home word art,Calligraphy wall,family word art,digital home,wall font art,home writing art,Zen decor art,Calligraphy home art,printable home word,home word design,print home wall",,2021-07-05,no,no,no,Colinbrush,https://www.etsy.com/listing/1032692812/home-ji-printable-chinese-character,
"Endure 忍 - Printable Chinese Character Cultural Traditional Calligraphy writing Font Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.32,0,6,0,0,9,0,"Prints Download,Quote Print,Office Prints,Office Wall Decor,Digital Wall Decor,Calligraphy Decor,Endure Word Art,Endure Wall Decor,Home Art Wall Decor,Endure Chinese,Tolerance Wall Font,Endure Definition,Endure Home Art",,2021-07-07,no,no,no,Colinbrush,https://www.etsy.com/listing/1047812707/endure-rn-printable-chinese-character,
"Time 时光 - Printable Chinese Character Cultural Traditional Calligraphy writing Quote Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.33,0,3,0,0,0,0,"Time Poster,Quote Print Digital,Downloadable Prints,Time Wall Decor,Printable Wall Art,Prints Download,Artwork Download,Digital Calligraphy,Time Saying Word,Digital Time Prints,Time Calligraphy,Home Decor Download,Digital Brushed Word",,2021-07-07,no,no,no,Colinbrush,https://www.etsy.com/listing/1047816507/time-shi-gung-printable-chinese,
"Blessing 福 - Printable Chinese Character Calligraphy writing, Calligraphy Art Prints, Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Prints > Digital Prints,6.8,0,31,0,0,98,0,"Wall Art,Wall Decoration,Quote Print,Chinese Writing,Calligraphy Print,Black White Print,Asian Art,Blessing,Asian Decoration,Japaness Calligraphy,Blessing Calligraphy,Gifts",United States,2019-02-14,no,no,no,GreenLifePrints,https://www.etsy.com/listing/683035983/blessing-fu-printable-chinese-character,Upgrade Pro to Unlock
"Fate 緣缘 - Printable Chinese Japanese Character Calligraphy writing, Calligraphy Art Prints, Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Prints > Digital Prints,6.8,0,0,0,0,60,0,"Wall Art,Wall Decoration,Download,Dorm Decor,Quote Print,Chinese Writing,Calligraphy Print,Black White Print,Fate Print,Chinese Calligraphy,Asian Decoration,Japaness Calligraphy,Gifts",United States,2016-09-13,no,no,no,GreenLifePrints,https://www.etsy.com/listing/478564571/fate-yuan-yuan-printable-chinese,Upgrade Pro to Unlock
5 Pack Bundle CHINESE MANDARIN SIMPLIFIED poster Instant Download Montessori Kids Children Classroom Homeschool Preschool Rainbow ,Art & Collectibles > Prints > Digital Prints,10.2,0,0,0,0,0,0,"Educational Prints,Learning Posters,Preschool Prints,Mandarin,Childrens Poster,Bundle,Poster Bundle,Chinese Poster,Chinese Character,Simplified,HSK Chinese,Learn Chinese,Chinese Learn",United States,2023-03-10,no,no,no,TheBilingualNursery,https://www.etsy.com/listing/1421050450/5-pack-bundle-chinese-mandarin,Upgrade Pro to Unlock
"Health 康 - Printable Chinese Character Family Blessings Calligraphy writing Quote Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.34,0,4,0,0,3,0,"Health Print,Health Digital,Health Poster,Chinese Character,Home Art Decor,Wall Hanging Art,Family Blessings,Positive Thinking,Abstract Health,Downloadable Health,Health Font Art,Family Wishes",United States,2021-07-11,no,no,no,Colinbrush,https://www.etsy.com/listing/1035860302/health-kng-printable-chinese-character,Upgrade Pro to Unlock
"Outdoor Japanese Lantern, Printable Wall Decor, Asian Culture, Instant Downloadable Prints, Japan City Prints for Home Interiors ",Art & Collectibles > Prints > Digital Prints,2.95,0,5,0,0,13,0,"Japanese Lantern,Japan Travel Poster,Japanese Kanji,Chinese Character,Kanji Wall Decor,Downloadable Photo,Japanese Poster,Tokyo Print,Asakusa Tokyo,Tokyo Street Print,Tokyo Photo Prints,Tokyo Lantern Photo,Tokyo Minimalism",United States,,no,no,no,JwxweiPhotography,https://www.etsy.com/listing/1052242970/outdoor-japanese-lantern-printable-wall,Upgrade Pro to Unlock
"Prosperity 祿禄- Printable Chinese Character Calligraphy writing, Calligraphy Art Prints, Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Prints > Digital Prints,6.8,0,0,0,0,39,0,"Wall Art,Wall Decoration,Quote Print,Chinese Writing,Calligraphy Print,Asian Decoration,Black White Print,Asian Art,Good Fortune,Prosperity,Japaness Calligraphy,Gifts",United States,2020-04-15,no,no,no,GreenLifePrints,https://www.etsy.com/listing/795640095/prosperity-lu-lu-printable-chinese,Upgrade Pro to Unlock
"Taoism 道 - Printable Chinese Character Cultural Traditional Calligraphy writing Quote Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.32,0,5,0,0,4,0,"Road Sign,Taoism Art,Modern Art Design,Taoism Wall Art,Religious Word Art,Digital Calligraphy,Taoism Font,Taoism Word Design,Taoism Print,Taoism Digital,Modern Brushed Word,Digital Image Decor,Word Art Download",United States,2021-07-10,no,no,no,Colinbrush,https://www.etsy.com/listing/1049417855/taoism-dao-printable-chinese-character,Upgrade Pro to Unlock
"Harmony Peace 和 - Printable Chinese Character Traditional Calligraphy writing Quote Prints Home Wall Art, Instant Download Digital Picture ",Art & Collectibles > Drawing & Illustration > Digital,7.32,0,6,0,0,23,0,"Peace Wall Art,Peace Home Decor,Chinese Calligraphy,Wall Print Digital,Quote Printable,Peace Writing,Peaceful Home Art,Peaceful Font Art,Peaceful Decoration,Word Design Digital,Peace Character,Peace Quote Print,Harmony Peace",United States,2021-07-11,no,no,no,Colinbrush,https://www.etsy.com/listing/1035850860/harmony-peace-he-printable-chinese,Upgrade Pro to Unlock
"Complete set of 12 Chinese Zodiac linocut prints, Set of Black and White Lino Block Print Animals of the Chinese Zodiac + Chinese Character ",Art & Collectibles > Prints > Wood & Linocut Prints,300,0,3,0,0,39,0,"Print Collection,Chinese Zodiac,Chinese Characters,Black and White,Animal,Myth,Gift Home Decor,Dragon Tiger Horse,Sheep Rat Pig,Ox Rabbit Snake,Monkey Rooster Dog,Minouette,Toronto Team,Gifts",Canada,,no,no,no,minouette,https://www.etsy.com/listing/166056337/complete-set-of-12-chinese-zodiac,Upgrade Pro to Unlock
"Family Quote Wall Decor,  Over The Bed Sign, Bedroom Prints, Above Bed Signs, Chinese Character, Chinese Family quotes, Chinese Font ",Art & Collectibles > Prints > Digital Prints,6.16,0,4,0,0,10,0,"Framed Wall Art Set,Family Quotes Svg,White Canvas Quotes,Quotes on Canvas,Mom Quotes Svg,Above Bed Decor,Above Bed Art,Bedroom Wall Decor,Chinese Character,Chinese Quote,Chinese Letter,Family Quotes Canvas,Gifts for Mom,Housewarming Gifts,Gifts",Canada,2021-02-11,no,no,no,YourHomeDesignStore,https://www.etsy.com/listing/960737927/family-quote-wall-decor-over-the-bed,Upgrade Pro to Unlock
